Temperature_K,LogS
288.15,-2.827005690409066
293.15,-2.770050726405709
298.15,-2.717385781578762
303.15,-2.667618267820261
308.15,-2.62123649596416
313.15,-2.576566547910782
318.15,-2.534629213043663
278.15,-2.42625665606517
283.15,-2.337130454880166
288.15,-2.2489970867689384
293.15,-2.164212655794988
298.15,-2.083009961886416
303.15,-2.0055308082828613
308.15,-1.933316732650495
313.15,-1.865331711275087
318.15,-1.8034085828016728
278.15,-1.497048802146876
283.15,-1.4585298366055288
288.15,-1.405721335075606
293.15,-1.3439730709941442
298.15,-1.2762528101019486
303.15,-1.2054980793074084
308.15,-1.132862130773539
313.15,-1.0597434325190351
318.15,-0.986387038133138
278.15,-1.8989027189853405
283.15,-1.8370638795194885
288.15,-1.7626707125868513
293.15,-1.680077658932308
298.15,-1.5958083066091904
303.15,-1.510322862773137
308.15,-1.4262681660571692
313.15,-1.3427491665586848
318.15,-1.2610571350594202
278.15,-2.406032603145189
283.15,-2.3089474368372667
288.15,-2.207150564404615
293.15,-2.110982841739994
298.15,-2.0225163023005095
303.15,-1.9412163418937052
308.15,-1.8671776303766388
313.15,-1.797149720999084
318.15,-1.7317357441326615
278.15,-2.931403288144645
283.15,-2.7153409508829625
288.15,-2.565117560643264
293.15,-2.4488110750145142
298.15,-2.3537998839350727
303.15,-2.272179160505556
308.15,-2.202440109342929
313.15,-2.1407551288701656
318.15,-2.0879284030975107
278.15,-0.5357306244488854
283.15,-0.4923934526669705
288.15,-0.4445554469291414
293.15,-0.3971733777630848
298.15,-0.350578480615533
303.15,-0.3057739203930404
308.15,-0.2612452752949604
313.15,-0.21565031864365
318.15,-0.1685128686811063
278.15,-0.5220837795819844
283.15,-0.4663959756752491
288.15,-0.4156780863900582
293.15,-0.3689948485001582
298.15,-0.3257972032534532
303.15,-0.2847490260582994
308.15,-0.2459830801465761
278.15,-1.5311679921368315
283.15,-1.4452860188894048
288.15,-1.3582652967840776
293.15,-1.2717816401853337
298.15,-1.1870765439143445
303.15,-1.1048309524444335
308.15,-1.0256015882900027
313.15,-0.9482167486608434
318.15,-0.872930693539634
278.15,-0.6821895629472332
283.15,-0.6257268354492658
288.15,-0.5682132584596196
293.15,-0.51020894139065
298.15,-0.4530595505097715
303.15,-0.3958716916647731
308.15,-0.3397831787352969
276.5,-2.588637593231081
282.2,-2.6218911603202586
296.2,-2.636845917052877
275.0,0.7448267146471955
277.0,0.754901934276586
279.0,0.7652831555322577
283.0,0.7907576145957596
288.0,0.8125221355196527
293.0,0.8307045906986663
298.0,0.8469477945761126
303.0,0.8718719031973045
298.15,-1.5997581895748445
303.15,-1.582215510767068
308.15,-1.5615009152529589
313.15,-1.542177602198487
318.15,-1.5331592735965351
323.15,-1.5011500774426998
298.15,-1.184076371803228
303.15,-1.183418130582531
308.15,-1.1297224429316146
313.15,-1.1141963144985194
318.15,-1.112802120557821
323.15,-1.1061335342427767
304.52,0.747913814721336
310.83,0.7461268991855536
317.35,0.7453890317314443
321.91,0.7499793435374708
327.65,0.7493219664690324
332.65,0.7496918808862593
337.15,0.757386307268291
288.19,-0.8305387075820491
293.49,-0.7797453808222827
298.43,-0.7345321427459147
303.4,-0.6865732604115491
312.91,-0.5989086733657025
299.91,-0.2315584787142832
304.45,-0.2027279671108431
307.85,-0.1820122419955381
311.9,-0.1578905068704913
315.95,-0.1397570156806329
319.63,-0.12522820922659
323.65,-0.1043963743504535
326.25,-0.0852319843313853
330.85,-0.0641875684382249
303.21,0.777695053856639
307.4,0.766484102612235
312.18,0.7600386904683646
317.05,0.7516850242786438
321.86,0.7407056341162002
326.15,0.7305387265870373
330.45,0.7280149230925117
335.42,0.7280806956448019
340.35,0.7378726899165334
288.15,0.4291982387253236
293.15,0.5495273865402042
298.15,0.6772478099280982
303.15,0.8065450703722999
308.15,0.9631249715126072
313.15,1.1257125096511718
318.15,1.3606018796567132
323.15,1.6859297125824484
328.15,2.3375445539186694
288.15,0.4315736002948492
293.15,0.5602540749261318
298.15,0.7017694728208054
303.15,0.8405371901462326
308.15,0.9807526640717074
313.15,1.1490685984736888
318.15,1.381978007205314
323.15,1.6737137010932557
328.15,2.2386502306973086
288.15,0.6983433310310533
293.15,0.8173162964074215
298.15,0.9344975283939936
303.15,1.0563247821643595
308.15,1.2042125079554549
313.15,1.4110149749252212
318.15,1.6386278810238637
321.15,1.9805383064150697
278.15,-1.1490699045681043
283.15,-1.1251206074579507
288.15,-1.0648310771660932
293.15,-1.0053235707835464
298.15,-0.9453654002879776
303.15,-0.8983452349308003
308.15,-0.8300798728276396
313.15,-0.749083849411116
318.15,-0.6908723244606491
278.15,-0.6628594512574173
283.15,-0.6490329975523101
288.15,-0.6468484185526326
293.15,-0.6244623024349303
298.15,-0.609941161422575
303.15,-0.5902870141069922
308.15,-0.573699674905962
313.15,-0.5550062724069474
318.15,-0.5334291533979272
278.15,-1.0018532688578203
283.15,-0.9840655250835596
288.15,-0.9505942035757504
293.15,-0.908917138191491
298.15,-0.8548274640583229
303.15,-0.8074531503738434
308.15,-0.75839333883269
313.15,-0.7170448262929996
318.15,-0.6647806814343343
278.15,-1.1820677826023267
283.15,-1.1589144431089955
288.15,-1.1049392918750711
293.15,-1.0622711486237946
298.15,-1.0130197791462177
303.15,-0.9778403007778524
308.15,-0.9295698863175536
313.15,-0.8933017400052305
318.15,-0.8461511576036886
278.15,-0.9507235247196014
283.15,-0.9233564139314936
288.15,-0.9041294484494024
293.15,-0.8783029088777635
298.15,-0.8625757937497803
303.15,-0.8262618927313599
308.15,-0.7936536065931674
313.15,-0.7639078172009636
318.15,-0.7253622598152248
278.15,-1.4886591315823707
283.15,-1.4682988634636889
288.15,-1.4399883270253329
293.15,-1.4109556116198594
298.15,-1.3763753812920156
303.15,-1.328582520626831
308.15,-1.2901491197993702
313.15,-1.2477733941142115
318.15,-1.1881655354376088
278.2,-0.9084429952540628
288.2,-0.7688872298904306
298.2,-0.590450209345814
308.2,-0.4653998693875373
318.2,-0.3181255258506595
278.2,-2.2567208419831437
288.2,-2.162085614328017
298.2,-2.0923677266549676
308.2,-1.9568286499620808
318.2,-1.8681260716326855
278.2,-1.9925066057439256
288.2,-1.9170849951774565
298.2,-1.8074834200689904
308.2,-1.7177274770668276
318.2,-1.6021382940500606
278.2,-2.0416592915593115
288.2,-1.9082089217280085
298.2,-1.7912902447449537
308.2,-1.6931748652936762
318.2,-1.5855635595994326
278.2,-1.735014002309975
288.2,-1.6408041870442744
298.2,-1.5857513987573515
308.2,-1.5226021113274613
318.2,-1.4466398799824038
278.2,-1.72806243019846
288.2,-1.673966111465568
298.2,-1.6093810531668242
308.2,-1.5483248241707854
318.2,-1.482694983454613
278.2,-2.1971208599935785
288.2,-2.117167487058854
298.2,-2.0437394315331994
308.2,-1.9250864784674744
318.2,-1.8462864505531609
278.2,-1.884298574125573
288.2,-1.786679428382311
298.2,-1.6795890957772706
308.2,-1.596689657653646
318.2,-1.494028590603263
278.2,-1.8534730146041445
288.2,-1.7339268865189672
298.2,-1.6252806815394565
308.2,-1.5351028612103812
318.2,-1.436752982470404
278.2,-2.328303032458353
288.2,-2.2755511450781416
298.2,-2.1281111926315512
308.2,-2.018694567628867
318.2,-1.9103261112530672
278.2,-2.595542343559869
288.2,-2.467853584128767
298.2,-2.276873114839236
308.2,-2.175529345659551
318.2,-2.024914422924131
278.2,-1.9450514878112943
288.2,-1.8500299605746535
298.2,-1.7390345070418731
308.2,-1.6420950730061807
318.2,-1.5440054911935854
278.2,-2.3209988335864185
288.2,-2.210408908214637
298.2,-2.079816110084546
308.2,-1.9515195186992276
318.2,-1.754727822502199
283.2,-3.8031893603761406
288.2,-3.59976350391605
298.2,-3.234336693681223
308.2,-2.819825816823023
293.2,-2.2901053243491116
298.2,-2.047972315296418
303.2,-1.8825895970971331
308.2,-1.7117482906341177
313.2,-1.5950483275655405
318.2,-1.4491214667775358
323.2,-1.3502435277821268
328.2,-1.2076564326898995
278.2,-2.0180060127274584
278.2,-2.1114604711998326
288.2,-1.8595403766004703
288.2,-1.9251132480596145
298.2,-1.670535839577029
298.2,-1.6925855065782902
308.2,-1.5181556492700594
308.2,-1.568223145783493
318.2,-1.4948752570435917
293.2,-2.117328929240239
298.2,-2.1032598582772923
303.2,-2.057632624277106
308.2,-2.043234419765252
313.2,-1.998854778866432
318.2,-1.9413685029192047
323.2,-1.897980550759652
328.2,-1.8092136087266573
293.2,-4.1805021713563235
298.2,-4.15462198927322
303.2,-4.0821467303505505
308.2,-4.001341213629007
313.2,-3.967309529624079
318.2,-3.890318481071931
323.2,-3.825573012436146
328.2,-3.71863892939202
293.2,-1.9036633125616769
298.2,-1.872698763483173
303.2,-1.8388674527337423
308.2,-1.7800345721891453
313.2,-1.736622936596201
318.2,-1.6794873941430466
323.2,-1.6160289278432345
328.2,-1.5445062338242928
293.2,-1.9932853523233465
298.2,-1.9897927635960857
303.2,-1.948300381361896
308.2,-1.933538124598784
313.2,-1.8847414082974576
318.2,-1.8469105488769595
323.2,-1.7787737395485277
328.2,-1.6774209642080804
278.2,-2.2185939188620565
288.2,-2.166544932255994
298.2,-2.0890656749256222
308.2,-1.996587638669836
278.2,-2.0502997603223316
288.2,-1.9511694656665417
293.2,-2.08254781213245
298.2,-1.879671832914941
298.2,-2.053548850304501
303.2,-2.0043165187937855
308.2,-1.8056889763419883
308.2,-1.960488211305424
313.2,-1.9210337838360865
318.2,-1.870347115972523
323.2,-1.8023910884824064
328.2,-1.7506820603621411
278.2,-1.6978428700459716
288.2,-1.630331036162926
298.2,-1.5851995585384742
308.2,-1.5332224853615029
278.2,-1.8124574240046776
288.2,-1.7658370956600853
298.2,-1.7101051368599822
308.2,-1.6756405775169276
278.2,-1.9976663085204616
288.2,-1.7965767165369697
298.2,-1.6775051241322612
308.2,-1.5143700743608894
278.2,-2.4179619688966763
288.2,-2.4027162909676703
298.2,-2.3859139240265357
308.2,-2.317779286917886
278.2,-1.8333922673867935
278.2,-1.9959852010971544
288.2,-1.7811172079052844
288.2,-1.945157941807979
298.2,-1.7394413943171358
298.2,-1.8148102130508332
308.2,-1.6783262581038962
308.2,-1.718615306096308
318.2,-1.646689145833888
293.2,-1.567766847814693
298.2,-1.500502833622854
303.2,-1.4215581718619843
308.2,-1.3682268613395467
313.2,-1.3282310552268284
318.2,-1.2666818624978302
323.2,-1.2345152183137933
328.2,-1.185926985758347
293.2,-1.2401919480455474
298.2,-1.2264460912609376
303.2,-1.212504210869023
308.2,-1.1962697307948091
313.2,-1.1841899018971616
318.2,-1.1738863554502588
323.2,-1.1606753519627886
328.2,-1.1492290579194775
278.2,-2.113475852164327
288.2,-2.047940582562519
298.2,-2.00071458832463
308.2,-1.9459210289911275
278.2,-2.3469041816802183
288.2,-2.210408908214637
298.2,-2.094146743408991
308.2,-2.016457744101719
278.2,-1.4795784910020482
288.2,-1.3715168373053426
298.2,-1.2647037716202396
308.2,-1.2019985975970324
278.2,-1.8996310946832475
283.2,-1.87751579521372
288.2,-1.8504471419007744
298.2,-1.813237820900625
293.2,-3.654372794660381
298.2,-3.558405355794043
303.2,-3.4801687359524123
308.2,-3.3050232955214938
313.2,-3.114084789327389
318.2,-3.0058898533312894
323.2,-2.8641726684910283
328.2,-2.744550719092544
283.15,-1.2211693916825392
288.15,-1.135464055006281
293.15,-1.0552069325313445
298.15,-0.980281321164718
303.15,-0.8906217765843875
308.15,-0.8450533645880908
313.15,-0.759727548096615
318.15,-0.7014929139668706
323.15,-0.6189766151446402
328.15,-0.5621570856409238
283.15,-0.2255824508772054
288.15,-0.1937620945415448
293.15,-0.1665999511856259
298.15,-0.1353654799101088
303.15,-0.1058929203036726
308.15,-0.0744474282610532
313.15,-0.0368522770237475
318.15,-0.007143203691161
323.15,0.0265265025535334
328.15,0.0627169676072545
283.15,0.0527175954281724
288.15,0.0697226055133729
293.15,0.0804200416978661
298.15,0.0945316963487461
303.15,0.1099282054979639
308.15,0.1282440937279037
313.15,0.1455598298463316
318.15,0.165096960308468
323.15,0.1859775236113754
328.15,0.2073013140399236
283.15,-0.0301073408965236
288.15,-0.0113618311216522
293.15,0.009391597543096
298.15,0.0304303958782959
303.15,0.0534603508813605
308.15,0.0757552612415527
313.15,0.1007807660430458
318.15,0.1228600442998171
323.15,0.1428390664904492
328.15,0.1719382530211292
283.15,-1.1181024448723942
288.15,-1.0597044902764368
293.15,-1.004070088561807
298.15,-0.9472610343626584
303.15,-0.8905429781127671
308.15,-0.8471851773692726
313.15,-0.7969851654802098
318.15,-0.7376523265830894
323.15,-0.6902608437102337
328.15,-0.6364183497608887
283.15,0.1096260798344955
288.15,0.1290527572589185
293.15,0.145388309330322
298.15,0.1602687493662239
303.15,0.1818857410256577
308.15,0.2029842971814137
313.15,0.2247797736074686
318.15,0.2448462602393965
323.15,0.2683544535250279
328.15,0.2905723995244552
283.15,0.4524206732878881
288.15,0.4616106976838214
293.15,0.4678038644157904
298.15,0.47877393870074
303.15,0.4920029664258569
308.15,0.5026568196366688
313.15,0.5142189541882833
318.15,0.5298141454855434
323.15,0.5428700528555922
328.15,0.5566009438645337
278.15,0.7184571786385131
283.15,0.722736859317639
288.15,0.7241155460352388
293.15,0.7414335256316406
298.15,0.7585721332324994
303.15,0.7794736884378436
308.15,0.8333241166072504
313.15,0.8962726034881382
318.15,0.9708945594834756
323.15,1.058161357507207
328.15,1.15215280206568
333.15,1.2727620884474435
283.2,-3.722859885346125
288.2,-3.498351437017391
293.2,-3.3107651283096917
298.2,-3.1991827189422395
303.2,-3.070054079733466
308.2,-2.93961203167987
313.2,-2.823824529069074
318.2,-2.697706803185699
323.2,-2.6081701185768056
283.2,-0.6239552287710378
288.2,-0.6186571253458234
293.2,-0.606886644353632
298.2,-0.5990790696515989
303.2,-0.5838784724476174
308.2,-0.5714417025103077
313.2,-0.5575509115139661
318.2,-0.5438079300791223
323.2,-0.5293022580540454
283.2,-1.565947102623385
288.2,-1.4374124571244795
293.2,-1.2638177327102404
298.2,-1.148240628217348
303.2,-1.046474872065506
283.2,-1.1133481253230286
288.2,-1.022901276468096
293.2,-0.9349239498494804
298.2,-0.8572711549607404
303.2,-0.7818437402367937
308.2,-0.7149350871954417
313.2,-0.6531264233303294
318.2,-0.5935455143804839
323.2,-0.5394710673417334
288.15,0.7676517617335343
293.15,0.7923991709690607
298.15,0.8205570243796527
303.15,0.8480422978033872
308.15,0.8731088842776815
288.15,0.2643298539710346
293.15,0.3675816660988348
298.15,0.4739859426928169
303.15,0.5790919770270417
308.15,0.679536898419519
288.15,0.6435986777918877
293.15,0.6816515230478379
298.15,0.7205800563214187
303.15,0.7615972064207488
308.15,0.7990296640211653
288.15,0.086190569224065
293.15,0.1857119450139325
298.15,0.2687474631590626
303.15,0.3650026933782989
308.15,0.4623211117410197
288.15,-0.4079398860680149
293.15,-0.3606776738393686
298.15,-0.3168697821054652
303.15,-0.2675913154396517
308.15,-0.2242069764844437
288.15,0.145538495327057
293.15,0.2316512648364202
298.15,0.3128875297006732
303.15,0.3902636574595511
308.15,0.4774183529292673
288.15,0.2629923116827071
293.15,0.3449500193520136
298.15,0.4166586341781866
303.15,0.4949715353204825
308.15,0.5749908015979801
288.15,0.4900383818481788
293.15,0.5346612138562391
298.15,0.5789800967974575
303.15,0.629380723950571
308.15,0.6751989600180711
288.15,0.3141806749159198
293.15,0.3495080708578422
298.15,0.3808711386886384
303.15,0.4132198076214335
308.15,0.4421345435316203
288.15,0.3788939837436541
293.15,0.4598595799807072
298.15,0.5491968102175462
303.15,0.6352243540348297
308.15,0.7308229017535338
288.15,0.7074728911334841
293.15,0.7411668304835858
298.15,0.7759452727191642
303.15,0.8090393674961514
308.15,0.843466603485035
288.15,0.7246097400416047
293.15,0.7767010888218492
298.15,0.8248764563765273
303.15,0.8771002481410858
308.15,0.9281326515247468
288.15,0.8710362848202311
293.15,0.905516658736976
298.15,0.9367055927555042
303.15,0.9727467328841716
308.15,1.007839216457389
288.15,-4.222601082961927
293.15,-4.110283706483123
298.15,-4.0089432935650455
303.15,-3.897691091503164
308.15,-3.794340521995048
248.2,-2.811736878562179
253.2,-2.7298845111696752
258.2,-2.5735687466608415
263.2,-2.4978387581882604
268.2,-2.3036306614160953
273.2,-2.2148931467491355
248.2,-1.049901111614136
253.2,-0.9323831721218598
258.2,-0.8134029773606585
263.2,-0.6875472738590831
268.2,-0.5577619008042279
273.2,-0.3938838960478727
273.2,0.4961347345588341
278.2,0.526848074774853
283.2,0.558688877527551
288.2,0.5816082582524603
298.2,0.6251214003860788
273.2,-1.7067598810897848
278.2,-1.6149086533559447
283.2,-1.54165777799536
288.2,-1.466962320288132
298.2,-1.33822820649651
273.2,0.3060971921075259
278.2,0.3267047643084508
283.2,0.3465085097940067
288.2,0.3685772740634907
298.2,0.3960435418288273
273.2,0.2964937630654787
278.2,0.3144855751536615
283.2,0.331855279783052
288.2,0.3486490074049398
298.2,0.344560709425792
248.2,-0.0145591975355698
253.2,0.1242682822890277
258.2,0.2396298478343967
263.2,0.3374422697167345
268.2,0.4269374808681075
273.2,0.5145139198885358
248.2,-0.6144986570204339
253.2,-0.4965314812520277
258.2,-0.3905273105713053
263.2,-0.2722554756409428
268.2,-0.1415218858622447
273.2,0.0074116478543478
273.2,0.018512993824292
278.2,0.1058377711676835
283.2,0.1936148821795872
288.2,0.2590902399512175
298.2,0.3907051091388669
273.2,0.6417891832166646
278.2,0.650991935856864
283.2,0.6619552738989394
288.2,0.6746459702456554
298.2,0.6942765472037162
248.2,0.0045242848383149
253.2,0.0917673564200591
258.2,0.1873766130936889
263.2,0.2767192751678324
268.2,0.3625213556062192
273.2,0.4404676955222366
273.2,0.4547112964565931
278.2,0.4669734332637137
283.2,0.4955220318016945
288.2,0.5226013006631273
298.2,0.5640967097733444
248.2,-1.2732068723419827
253.2,-1.1901537256584314
258.2,-1.0601339135728345
263.2,-0.927961242049066
268.2,-0.7958790938013199
273.2,-0.5960075121538685
273.2,-1.228859040071948
278.2,-1.1721590130269943
283.2,-1.118280384405097
288.2,-1.0678000439815525
298.2,-0.9909575478690316
273.2,-2.6876811059927492
278.2,-2.5352776086829465
283.2,-2.374225004176719
288.2,-2.242350667040206
298.2,-2.028116929175731
273.2,-4.9582165213641405
273.2,-4.98084114533218
278.2,-4.783795577514057
278.2,-4.791219597764736
